base_type,type_,text,price
komputer-laptop,komponen-laptop,Original Baterai MacBook Pro 13 inch A1708 / A1713,Rp700.000
komputer-laptop,komponen-laptop,Baterai Original Laptop Toshiba Satellite L745 L740 L735 L730 PA3817,Rp175.200
komputer-laptop,komponen-laptop,Baterai Toshiba Satellite C600 C640 L740 L745 PA3817U-1BRS ORIGINAL,Rp165.000
komputer-laptop,komponen-laptop,Batre Baterai LAPTOP Lenovo G40 G40-30 G40-45 G40-70 G50-30 ORIGINAL,Rp215.000
komputer-laptop,komponen-laptop,MEMORY INFORCE RAM 4GB / 8GB DDR3L FOR NOTEBOOK LAPTOP 1600MHZ SODIMM,Rp139.000
komputer-laptop,komponen-laptop,Baterai batre batrai batere battery Original Laptop HP HS04 HSTNN-LB6V,Rp184.500
komputer-laptop,komponen-laptop,Kabel Flexibel Touchpad Laptop Asus - Cable Flexible Asus 8 Pin 2 Arah,Rp25.000
komputer-laptop,komponen-laptop,LCD MacBook Pro A1706 A1708 A1989 2159 2289 2338 Air A1932 A2179 A2337,Rp3.800.000
komputer-laptop,komponen-laptop,Keyboard Lenovo IdeaPad 320-14ISK 320-14IKB 320S-14IKB 320-14AST,Rp69.000
komputer-laptop,komponen-laptop,baterai 18650 bekas copotan laptop,Rp5.500
komputer-laptop,komponen-laptop,RAM SAMSUNG SODIM DDR4 8GB PC2666,Rp265.000
komputer-laptop,komponen-laptop,RBK MESH OCC Rebuild Kit 0.15 0.2 0.3 0.4 0.6 0.8 1.2,Rp2.600
komputer-laptop,komponen-laptop,Original Baterai MacBook Pro 13 inch A1466 / A1496 Tahun 2013-2017,Rp500.000
komputer-laptop,komponen-laptop,Keyboard Laptop ASUS X451 X451C X451CA X451M X451MA X451E X453M X453MA,Rp45.760
komputer-laptop,komponen-laptop,Memory V-Gen Rescue sodimm 8GB DDR3L PC12800 1600Mhz - Ram Laptop 8 GB,Rp250.000
komputer-laptop,komponen-laptop,Batre Baterai Laptop ASUS A455L X455L A455LN K455LF A455LD - C21N1401,Rp275.000
komputer-laptop,komponen-laptop,SAMSUNG SODIM DDR2 2GB PC6400 800mhz,Rp54.000
komputer-laptop,komponen-laptop,Keyboard Asus A442 A442U X442 X442U X442UA A442UF A442UQ A442UR X442UR,Rp69.000
komputer-laptop,komponen-laptop,Kabel Flexible Touchpad Asus X441S X441U X441UA X441UB X441UR X441UV,Rp19.900
komputer-laptop,komponen-laptop,RAM IMPERION DDR4 8GB 3200 MHz PC25600 RAM LAPTOP SODIMM GARANSI RESMI,Rp275.000
komputer-laptop,komponen-laptop,SODIMM DDR4 8GB PC-21300/2666 Mhz RAM Laptop/Notebook V-GeN PLATINUM,Rp356.000
komputer-laptop,komponen-laptop,RAM LAPTOP SAMSUNG DDR3 8GB 12800/1600MHz ORIGINAL RAM SODIMM 1.5v 8GB,Rp145.000
komputer-laptop,komponen-laptop,Baterai Lenovo Ideapad G400s G400s Touch Series G40-30 G40-45 Black,Rp173.000
komputer-laptop,komponen-laptop,HYNIX SODIM DDR2 2GB PC6400,Rp54.000
komputer-laptop,komponen-laptop,Baterai original asus a455L a455l x455l c21n1401,Rp250.000
