base_type,type_,text,price
handphone-tablet,aksesoris-handphone,Wall Charger Anker Nano II 65W - A2663,Rp599.000
handphone-tablet,aksesoris-handphone,XIAOMI OFFICIAL Xiaomi 33W Charging Combo (Type-A) Bahan Tahan Api,Rp199.000
handphone-tablet,aksesoris-handphone,Stand Handphone Alumunium Dudukan HP Phone Holder Foldable Rotate 270,Rp47.500
handphone-tablet,aksesoris-handphone,Wall Charger Adaptor + Cable iPhone 20W UGREEN USB C MFi Fast Charging,Rp230.002
handphone-tablet,aksesoris-handphone,Baseus Magnetic Ring Plate Magsafe Wireless Charger Ultra Thin 0.4mm,Rp49.000
handphone-tablet,aksesoris-handphone,MIXIO A61 Tongsis Bluetooth / Tripod Stabilizer Gimbal Selfie - 160cm,Rp228.000
handphone-tablet,aksesoris-handphone,Adapter Lightning to Jack Audio 3.5mm MFI UGREEN Converter iPhone,Rp160.002
handphone-tablet,aksesoris-handphone,KEPALA CHARGER BASEUS 65W GAN FAST CHARGER 4.0 3.0 PD AFC SCP TYPE C,Rp319.200
handphone-tablet,aksesoris-handphone,IPHONE 12 13 14 PRO MAX 14 PLUS SOFT CASE MAGSAFE ELECTROPLATING,Rp60.000
handphone-tablet,aksesoris-handphone,"Luna Cable Data / Kabel Data USB Type C Fast Charging 2,4A QC 3.0 Ori",Rp7.900
handphone-tablet,aksesoris-handphone,MIXIO - R1 PRO TRIPOD TONGSIS 3 in 1 / TONGSIS WIRELESS TRIPOD 360° BT,Rp26.000
handphone-tablet,aksesoris-handphone,AMINO 30W Fast Charging QC 3.0 USB Wall Charger 3 Port USB Adaptor,Rp62.000
handphone-tablet,aksesoris-handphone,BASEUS KABEL DATA TYPE-C TO TYPE-C FAST CHARGE PD QUICK CHARGE4.0 100W,Rp89.000
handphone-tablet,aksesoris-handphone,Zola 5 IN 1 Wireless Fast Charger 15W Pad Dock For Iwatch & Airpods,Rp399.900
handphone-tablet,aksesoris-handphone,Case iPhone 13 Pro Max 13 Mini Spigen Ultra Hybrid Anti Crack Magsafe,Rp179.002
handphone-tablet,aksesoris-handphone,Tempered matte glass iphone 11 11pro pro XR glass matte anti minyak,Rp19.900
handphone-tablet,aksesoris-handphone,IPHONE 6 6S 7 8 PLUS X XR XS MAX TEMPERED GLASS 5D FULL COVER SCREEN,Rp15.000
handphone-tablet,aksesoris-handphone,iPhone 14 Pro Max - COPPER Tempered Glass PRIVACY ANTI SPY,Rp114.900
handphone-tablet,aksesoris-handphone,Cactus Jack iPhone Case by Qucus,Rp79.000
handphone-tablet,aksesoris-handphone,Magsafe Clear Case iPhone 11 Pro Max iPhone 11 iPhone Xs Max iPhone Xr,Rp129.000
handphone-tablet,aksesoris-handphone,USAMS Kabel Data U78 Fast Charging USB IPHONE / TYPE C Digital Display,Rp59.900
