base_type,type_,text,price
gaming,aksesoris-game-console,XBOX Wireless Adapter for Windows 10 / Dongle / Reciver / Receiver PC,Rp249.000
gaming,aksesoris-game-console,PROMO!! Charger Original Nintendo Switch Adaptor Casan Adapter OEM,Rp189.000
gaming,aksesoris-game-console,Stik ps4 wireless murah promo,Rp124.700
gaming,aksesoris-game-console,Stik Stick PS4 - Stik PS4 OP - Controller PS4 - Joystik PS4,Rp180.000
gaming,aksesoris-game-console,ORIGINAL 2PCS ORIGINAL FLYDIGI WASP 2 SARUNG JEMPOL ANTI KERINGAT PUBG,Rp15.000
gaming,aksesoris-game-console,Original Memo DL-01 Fancooler Radiator Pendingin HP Cooler DL 01,Rp139.900
gaming,aksesoris-game-console,Nintendo Switch V1 V2 Oled Pouch Tas Bag Carry Case,Rp79.000
gaming,aksesoris-game-console,DOBE Multifunctional Cooling Fan Stand For Xbox Series S TYX-0663,Rp289.000
gaming,aksesoris-game-console,Stick Stik DS4 PS4 Free Charger Original Pabrik OP Hitam,Rp145.000
gaming,aksesoris-game-console,Sarung Jempol Game Pubg Anti Basah,Rp1.050
gaming,aksesoris-game-console,stik wireless ps 2,Rp67.500
gaming,aksesoris-game-console,DOBE Multifunctional Vertical Cooling Fan Charging Stand PS4 Slim Pro,Rp173.000
gaming,aksesoris-game-console,Stick stik Game HP Bluetooth X3 Controller For Android SmartPhone,Rp97.000
gaming,aksesoris-game-console,"8bitDo Ultimate Wireless Bluetooth Controller Comp Switch, SD, PC",Rp610.000
gaming,aksesoris-game-console,JSAUX ModCase Case For Steam Deck Casing Steam Deck JSAUX Modular Case - Cooler Kit,Rp450.000
gaming,aksesoris-game-console,Gamepad Android Foyu Bluetooth Joystick PC Wireless Controller,Rp79.000
gaming,aksesoris-game-console,Stick Stik PS3 PS 3 Wireless,Rp46.550
gaming,aksesoris-game-console,Tas Ransel gaming Laptop Backpack Asus ROG Backpack BP2500 Original,Rp1.379.000
gaming,aksesoris-game-console,Ugreen Case Eva Tas Travel - Ugreen Bag Pounch Storage Protective Case,Rp135.000
gaming,aksesoris-game-console,Rexus Gladius GX200 Wireless Gaming Controller - Gamepad Joystick,Rp275.000
gaming,aksesoris-game-console,stik ps3 ori mesin,Rp145.000
gaming,aksesoris-game-console,Stik Stir PXN Steering Wheel Racing PXN V3 II For PS3 PS4 PC XBOX,Rp945.000
gaming,aksesoris-game-console,RING FIT ADVENTURE NINTENDO SWITCH / Nintendo Switch Ring Fit Ringfit,Rp889.000
gaming,aksesoris-game-console,8bitdo Pro 2 Bluetooth Gamepad Wireles Switch PC Android MacOs Joystik,Rp515.000
gaming,aksesoris-game-console,Adaptor Charger PSP Sony 1000/2000/3000,Rp25.000
gaming,aksesoris-game-console,Nintendo Switch Ring Fit / Ringfit Adventure,Rp879.000
gaming,aksesoris-game-console,Case Casing Silicon Protective ANKER Soundcore R100 A3981 + Carabiner,Rp50.000
gaming,aksesoris-game-console,Nintendo switch oled Tas Travel Storage carrying Case Mario Pokemon,Rp249.000
gaming,aksesoris-game-console,MEMO GAMING GLOVES SARUNG TANGAN GAMING 2PCS PUBG FF CODM ML SAUSAGE,Rp39.900
gaming,aksesoris-game-console,Stick Xbox Elite Wireless Controller Series 2,Rp2.399.000
gaming,aksesoris-game-console,Kabel Komponen Component AV PS2 PS3,Rp27.000
gaming,aksesoris-game-console,Silicon Stick PS5 / Silikon Stik PS5 / Silicone Dualsense,Rp35.000
gaming,aksesoris-game-console,Premium Tempered Glass SCREEN Protector Nintendo Switch NS 9H,Rp11.500
gaming,aksesoris-game-console,IINE Silicon Stick PS5 Dualsense Silikon Stik Dualsense PS5 Case,Rp175.000
gaming,aksesoris-game-console,Memory Card PS2 | 128MB Real | MC PS2 | For Playstation 2,Rp39.600
gaming,aksesoris-game-console,Stick Stik PS4 Original Pabrik OP Free Charger Warna Putih,Rp145.000
gaming,aksesoris-game-console,Skull & Co Thumb Grip Set Analog Caps For Xbox Series Pro Con PS4 PS5,Rp99.000
gaming,aksesoris-game-console,PS5 Dual Sense Controller Wireless / Stik / Stick / Joystick,Rp948.000
gaming,aksesoris-game-console,Memo DL05 Fancooler Radiator Pendingin HP Coolingfan Gaming RGB LIGHT,Rp199.900
gaming,aksesoris-game-console,NINTENDO SWITCH PRO CONTROLLER,Rp895.000
gaming,aksesoris-game-console,Batre Batrai Battery Stick Stik PS4 Original Cabutan ABU Socket Kecil,Rp27.500
gaming,aksesoris-game-console,STIK PS4 / STICK PC / JOYSTIK GAMEPAD WIRELESS PAKET PC + BLUETOOTH,Rp165.000
gaming,aksesoris-game-console,Dobe AC Adaptor Nintendo Switch Fast Charger TNS - 869,Rp185.000
gaming,aksesoris-game-console,Wrap Battery 18650 Sticker Series Sepasang,Rp15.000
gaming,aksesoris-game-console,PS5 Dual Sense / Stik / Stick DualSense Charging Station Original Sony,Rp449.000
gaming,aksesoris-game-console,Nintendo Switch Joycon / Joy Con / Stik / stick (L/R) (Purple/Orange),Rp1.019.000
gaming,aksesoris-game-console,Stik Stick Controller Wirelles Xbox Series S | X & PC,Rp899.000
gaming,aksesoris-game-console,Stik Stick PS Android IPAD PC Laptop Wireless Hitam OP + Kabel Charger,Rp129.700
