base_type,type_,text,price
handphone-tablet,wearable-devices,Mi Band 7 6 5 4 3 STRAP Nylon Woven Silicone Frame RUGGED Design Band,Rp49.900
handphone-tablet,wearable-devices,Case Samsung Galaxy Watch 5 Pro Ringke Air Sports Soft Casing Bezel,Rp134.000
handphone-tablet,wearable-devices,Apple Watch Nylon Woven Strap Band Sport Loop iWatch Series 1234,Rp29.900
handphone-tablet,wearable-devices,Apple Watch Series 8 2022 41mm BNIB GPS Only,Rp5.899.000
handphone-tablet,wearable-devices,Trail Loop Strap Apple Watch Ultra 49mm/45/44 Tali iWatch 38 40 41mm,Rp55.000
handphone-tablet,wearable-devices,Strap Mi Band 3/4/5/6 Strap Silicone Tali Pengganti Miband Printing,Rp17.300
handphone-tablet,wearable-devices,Smart Watch Anti Air Support Android IOS Original 100%,Rp49.000
handphone-tablet,wearable-devices,Tempered Glass Apple Watch Ultra 49mm Spigen Glas.tR Ez Fit Clear Tray,Rp245.000
handphone-tablet,wearable-devices,Strap Apple Watch Ultra 49mm 45mm 44mm 42mm - Wiwu Nylon / Trail Loop,Rp175.000
handphone-tablet,wearable-devices,MI BAND 5 - Original SmartBand Miband 5 - Not Smart Band 4,Rp367.000
handphone-tablet,wearable-devices,Apple Watch Strap Braided All Series 38mm Apple Watch 44mm 40mm 42mm,Rp69.000
handphone-tablet,wearable-devices,Hard Case Airpods Pro ESR Orbit Hybrid with HaloLock - MagSafe,Rp184.900
handphone-tablet,wearable-devices,Case Apple Watch 44mm / 40mm Spigen Thin Fit Slim Hardcase Casing,Rp135.002
handphone-tablet,wearable-devices,xiaomi mibro GS amoled display sport smartwatch 70 sport modes 5ATM,Rp1.099.000
handphone-tablet,wearable-devices,Haylou Solar LS05 Smartwatch IP68 Waterproof Heart Rate Monitoring,Rp349.000
handphone-tablet,wearable-devices,"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face",Rp589.000
handphone-tablet,wearable-devices,Case Strap Apple Watch Ultra 49mm Spigen Rugged Armor Pro Soft Casing,Rp395.000
handphone-tablet,wearable-devices,Case Apple Watch 7 45mm / 41mm Spigen Thin Fit Slim Hardcase Casing,Rp145.002
handphone-tablet,wearable-devices,TRIPLEDI Case Apple Watch 6 SE 5 4 3 2 1 42MM 38MM 44MM 40MM Slim Soft,Rp52.000
handphone-tablet,wearable-devices,Strap Nylon Huawei Band 7 Tali Pengganti Huawei Band 7 Nilon Loop,Rp12.000
handphone-tablet,wearable-devices,Amazfit Bip U Pro Smartwatch SpO2 GPS 60 Sport Modes - Garansi Resmi,Rp499.000
handphone-tablet,wearable-devices,Anti-Dust Sticker Protector for Airpods Pro 2 - Free Debu Apple 2022,Rp54.450
handphone-tablet,wearable-devices,Huawei Watch GT3 GT 3 46mm All Day SpO2 Monitoring Garansi Resmi,Rp2.676.000
handphone-tablet,wearable-devices,APPLE WATCH ULTRA 8 7 6 5 4 3 2 1 SE TRAIL LOOP STRAP TALI JAM IWATCH,Rp177.750
handphone-tablet,wearable-devices,Tempered Glass Watch Cover Case iWatch 38mm 40mm 42mm 44mm Bumper 6 5,Rp29.800
handphone-tablet,wearable-devices,STRAP XIAOMI MI WATCH 46MM TALI JAM MODEL SILIKONE SPORT RUBBER 22MM,Rp50.000
handphone-tablet,wearable-devices,CASE APPLE WATCH 7 SE 6 5 4 BUMPER SPIGEN RUGGED ARMOR IWATCH CASE,Rp42.275
handphone-tablet,wearable-devices,Case Apple Watch 8/7 45mm/41mm Spigen Ultra Hybrid Clear Bumper Casing,Rp295.000
handphone-tablet,wearable-devices,"Tali Apple Watch 40mm,42mm,44mm+ Tempered Glass Case Strap iwatch",Rp32.500
handphone-tablet,wearable-devices,Apple Watch Strap Armor Rubber 38mm Apple Watch 44mm 40mm 42mm 45mm 41,Rp95.000
handphone-tablet,wearable-devices,Strap Apple Watch 7/6 45/44/42 41/40/38mm Nomad Sport Rubber Soft Band,Rp665.002
handphone-tablet,wearable-devices,Xiaomi Redmi Watch 2 Lite,Rp749.000
handphone-tablet,wearable-devices,Samsung Galaxy Fit 2 Resmi SEIN BNIB Active Watch 2020 original,Rp449.000
handphone-tablet,wearable-devices,Case Apple Watch 7 41MM 45MM Casing & Glass Full Cover TG Hard BUMPER,Rp97.000
handphone-tablet,wearable-devices,TRIPLEDI Case Apple Watch SE 2022 40mm 44mm Casing Slim Soft TPU Cover,Rp62.000
