base_type,type_,text,price
komputer-laptop,aksesoris-komputer-laptop,Video Capture HDMI USB Card 3.0 Full HD 1080P 60fps Recording Gaming,Rp61.500
komputer-laptop,aksesoris-komputer-laptop,Original Magsafe 1 Charger Macbook Pro / Air 60W,Rp160.000
komputer-laptop,aksesoris-komputer-laptop,Tas Pouch Sleeve Case Laptop Macbook 13-16inch UGREEN Leather Premium,Rp129.000
komputer-laptop,aksesoris-komputer-laptop,KIPAS PENDINGIN HP Smartphone COOLING FAN Handphone Phone Skull X13,Rp14.888
komputer-laptop,aksesoris-komputer-laptop,Card Reader Micro SD - Card Readers 1 Slot,Rp1.800
komputer-laptop,aksesoris-komputer-laptop,VENTION Kabel Data USB A Type C 3.0 male To Male,Rp35.814
komputer-laptop,aksesoris-komputer-laptop,Cable LAN Ethernet UGREEN CAT 8 RJ45 40Gbps Network Braided Kabel,Rp75.002
komputer-laptop,aksesoris-komputer-laptop,Sleeve Laptop Softcase Sarung Notebook Macbook 13 14 15 16 inch cover,Rp92.500
komputer-laptop,aksesoris-komputer-laptop,Vention Kabel Digital Audio Coaxial SPDIF RCA AV Male to Male,Rp29.200
komputer-laptop,aksesoris-komputer-laptop,Card Reader 5 in 1 Type C Micro USB TF Memory Card OTG,Rp20.000
komputer-laptop,aksesoris-komputer-laptop,ACE - Odi Meja Lipat Laptop - Abu-Abu,Rp84.500
komputer-laptop,aksesoris-komputer-laptop,MIISOO LCD Writing Tablet Papan Gambar Anak Elektronik 8.5 Inci Tablet,Rp21.900
komputer-laptop,aksesoris-komputer-laptop,Adaptor Charger Original Lenovo Ideapad 100-15ib 100S 20V 2.25A,Rp69.000
komputer-laptop,aksesoris-komputer-laptop,Charger Laptop LENOVO Ideapad 310 320 330 310S 320S 330S 65W,Rp165.900
komputer-laptop,aksesoris-komputer-laptop,ORI Charger Adaptor Laptop Lenovo Ideapad 110 100 100-14ibd adl45wcg,Rp91.070
komputer-laptop,aksesoris-komputer-laptop,Robot CR202 OTG Card Reader 2 in 1 Type C + USB 3.0 Micro SD Adapter,Rp91.000
komputer-laptop,aksesoris-komputer-laptop,Card Reader Usb Type C & Usb A 3.0 UGREEN All In One,Rp145.000
komputer-laptop,aksesoris-komputer-laptop,Robot M210 2.4G Wireless Optical Mouse,Rp59.400
komputer-laptop,aksesoris-komputer-laptop,Paralel Desktop 18 Parallels M1 Intel Terbaru,Rp85.000
komputer-laptop,aksesoris-komputer-laptop,Vention Connector RJ45 Cat5E Cat.5E Kepala Konektor,Rp7.990
komputer-laptop,aksesoris-komputer-laptop,KOLMI Laptop Stand Foldable Portable Aluminium Dudukan Laptop,Rp75.000
komputer-laptop,aksesoris-komputer-laptop,Charger Adaptor Casan Original Laptop HP Sleekbook 19.5V-3.33A 65W,Rp100.000
komputer-laptop,aksesoris-komputer-laptop,"Logitech C270 Webcam HD 720p untuk Windows, Mac OS & Chrome OS",Rp261.000
komputer-laptop,aksesoris-komputer-laptop,Mouse Lenovo M20 Optical USB Kabel,Rp13.000
komputer-laptop,aksesoris-komputer-laptop,"Baut Hardisk / SSD Sata / Motherboard 2.5inch - Baut HDD 2.5""(Per PCS)",Rp1.000
komputer-laptop,aksesoris-komputer-laptop,video capture card hdmi 1080p usb 2.0 video capture 1080p Usb2.0,Rp62.500
komputer-laptop,aksesoris-komputer-laptop,[ TERLARIS ] Meja Lipat Dinding / Meja Gantung / Meja Komputer,Rp105.000
komputer-laptop,aksesoris-komputer-laptop,Mouse Wireless Unitech Cat Paw M3 2.4G 1600dpi,Rp87.000
komputer-laptop,aksesoris-komputer-laptop,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop,Rp49.900
komputer-laptop,aksesoris-komputer-laptop,MOVIO Leather Desk Mat - Alas Laptop Meja Kerja Kulit PU Mouse Pad XL,Rp57.000
komputer-laptop,aksesoris-komputer-laptop,VEIKK VK430 Digital Graphic Drawing Pen Tablet OSU Altr S640 VK640 A30,Rp279.000
komputer-laptop,aksesoris-komputer-laptop,Mouse Wireless Bluetooth UGREEN 2.4GHz Silent Klik 5Level 1000-4000DPI,Rp39.000
komputer-laptop,aksesoris-komputer-laptop,Charger Laptop Asus Original A455 A455L A450 A450C X451C,Rp165.900
komputer-laptop,aksesoris-komputer-laptop,"Tablet LCD Writing office 8.5"" Papan Tulis Hapus Board Tablet Drawing",Rp14.000
komputer-laptop,aksesoris-komputer-laptop,"Logitech Mouse Pad Studio Series Alas Polos, Anti-Slip - Graphite",Rp133.000
komputer-laptop,aksesoris-komputer-laptop,BUMPER CASE WIWU GM3909 13' INCH BLACK/GREY FOR MACBOOK/LAPTOP,Rp325.000
