base_type,type_,text,price
elektronik,elektronik-dapur,COSMOS CRJ-9308 Magic Com / Rice Cooker Stainless Steel 2 Liter,Rp357.456
elektronik,elektronik-dapur,Vitamer Pro Ice crusher S-011 Blender Juicer Portable mini Original,Rp315.000
elektronik,elektronik-dapur,MIYAKO Blender Plastik 2 in 1 - BL101PL,Rp189.900
elektronik,elektronik-dapur,VITARICE Low Carbo Rice Cooker T6/ penanak nasi rendah gula karbo,Rp799.000
elektronik,elektronik-dapur,ACE - Kris 10 Ltr Oven Toaster 350 Watt - Hitam,Rp369.900
elektronik,elektronik-dapur,SEKAI Rice Cooker Penanak Nasi 3 in 1 Stainless Body 1.8L CMW 520,Rp259.000
elektronik,elektronik-dapur,"Miyako Magic Com Rice Cooker Mini 0,6 Anti Lengket MCM 606 SBC 606SBC",Rp217.500
elektronik,elektronik-dapur,Orange Juicer/ Alat Peras/ Press Jeruk - Orion MJ-1158,Rp366.300
elektronik,elektronik-dapur,MIYAKO 3 in 1 Rice Cooker 0.6 Liter MCM-606 - Putih,Rp204.900
elektronik,elektronik-dapur,MIYAKO Rice Cooker Mini 0.6 Liter - MCM-609,Rp192.700
elektronik,elektronik-dapur,HAYYLIFE Panci Listrik Multifungsi-Panci Lapisan Keramik HL-BF-521,Rp129.999
elektronik,elektronik-dapur,MIYAKO PSG-607 Multi Cooker 0.63L / Rice Cooker Mini Serbaguna,Rp169.800
elektronik,elektronik-dapur,Cosmos Mixer CM-1279,Rp172.848
elektronik,elektronik-dapur,"Stand Mixer dengan Timer Off - Stylish, Elegan, & Powerful - Joil",Rp1.340.000
elektronik,elektronik-dapur,Mecoo Aesthetic Rice Cooker Low Carbo 400 Low Watt Ceramic Coated 1.5L,Rp799.000
elektronik,elektronik-dapur,SLLZ4-1000F (DOWN PAYMENT) UPRIGHT CHILLER - MESIN BAKERY,Rp9.000.000
elektronik,elektronik-dapur,SM-201 SINMAG Planetary Mixer 20 Liter,Rp13.445.000
elektronik,elektronik-dapur,Slow Juicer Kitchen Master Made in KOREA garansi resmi Best seller,Rp2.500.000
elektronik,elektronik-dapur,COSMOS Blender Kaca 2 Liter CB-282G,Rp305.500
elektronik,elektronik-dapur,POP UP TOASTER ROTI 2 SLICE ALAT PEMANGGANG ROTI SONIFER,Rp138.000
elektronik,elektronik-dapur,Philips Blender 1L Plastik HR2042 HR 2042 290 watt Garansi resmi,Rp460.000
