base_type,type_,text,price
komputer-laptop,aksesoris-pc-gaming,SHIBUYA Gaming Mousepad Deskmat by Press Play,Rp269.000
komputer-laptop,aksesoris-pc-gaming,Sades Wings10 / Wings 10 Wired Gaming Earphone,Rp149.000
komputer-laptop,aksesoris-pc-gaming,Mousepad Gaming Motif One Piece 300x800mm/Gaming Mousepad JUMBO XL,Rp19.900
komputer-laptop,aksesoris-pc-gaming,QKZ AK6 Headset with Mic Earphone Bass Headset Gaming,Rp34.500
komputer-laptop,aksesoris-pc-gaming,Handset Headset Gaming Razer Hammerhead Pro V2 Earphone Dota 2 Cs PUBG,Rp225.000
komputer-laptop,aksesoris-pc-gaming,Rexus Keyboard Gaming Mechanical Legionare MX9 TKL RGB,Rp425.000
komputer-laptop,aksesoris-pc-gaming,Rexus Gaming Earphone ME-6 / ME6 with Dual Microphone Free Splitter,Rp139.000
komputer-laptop,aksesoris-pc-gaming,Rexus Mouse Gaming Xierra G23,Rp91.000
komputer-laptop,aksesoris-pc-gaming,Fantech VENOM II WGC2 Wireless Mouse Gaming Rechargeable,Rp169.000
komputer-laptop,aksesoris-pc-gaming,CATRIDGE URSA NANO / URSA BABY / URSA NANO PRO,Rp28.500
komputer-laptop,aksesoris-pc-gaming,Paket Combo Gaming Keyboard RGB with Mouse Gaming Bundle,Rp97.510
komputer-laptop,aksesoris-pc-gaming,Fantech FLASH HQ53 Headset Gaming Mobile,Rp106.820
komputer-laptop,aksesoris-pc-gaming,GK2 FANTASY PINK,Rp267.999
komputer-laptop,aksesoris-pc-gaming,Rexus Mouse Gaming Xierra X16,Rp175.000
komputer-laptop,aksesoris-pc-gaming,CIY Tester68 / Tester 68 / Tester-68 Wireless Mechanical Keyboard,Rp279.000
komputer-laptop,aksesoris-pc-gaming,coffe stik ptihh enk,Rp52.000
komputer-laptop,aksesoris-pc-gaming,Gamepad Rexus Gladius GX100 - Wireless Gaming Controller PC/ PS/ Xbox,Rp231.280
komputer-laptop,aksesoris-pc-gaming,Rexus Headset Gaming Vonix F30,Rp269.000
komputer-laptop,aksesoris-pc-gaming,PULSAR Xlite V2 Wireless Ultra Light Gaming Mouse,Rp1.018.999
komputer-laptop,aksesoris-pc-gaming,BLOODY A70 LIGHT STRIKE GAMING MOUSE - Activated Ultra Core 4,Rp280.000
komputer-laptop,aksesoris-pc-gaming,Razer Seiren Mini - Ultra-compact Streaming Microphone,Rp649.000
komputer-laptop,aksesoris-pc-gaming,1STPLAYER Gaming K8 Fire Dancing Kit ( Keyboard + Mouse ) - Rainbow,Rp215.000
komputer-laptop,aksesoris-pc-gaming,GAMEPAD JOYSTICK USB DOUBLE ITEM STICK PS PC MTECH / M TECH TERMURAH,Rp67.000
komputer-laptop,aksesoris-pc-gaming,Pulsar ParaControl XL (Medium Speed) - Gaming Mousepad Para Control,Rp449.999
komputer-laptop,aksesoris-pc-gaming,Razer Kraken X - Multi Platform Black Gaming Headset,Rp549.000
komputer-laptop,aksesoris-pc-gaming,Fantech OCA258s OC-A258s OCA 258-S Kursi Kantor Premium Office Chair,Rp1.045.000
komputer-laptop,aksesoris-pc-gaming,Sades SD-84 / SD84 KINTON / RASTA Speed Gaming Deskmat / Mousepad,Rp119.000
komputer-laptop,aksesoris-pc-gaming,Rexus Keyboard Gaming K9E,Rp215.000
komputer-laptop,aksesoris-pc-gaming,Stik Stick Xbox One S Wireless Controller ORIGINAL BLUETOOTH WINDOWS,Rp798.000
komputer-laptop,aksesoris-pc-gaming,Razer Gigantus V2 M/L/XXL/3XL Softh Cloth Gaming Mousepad,Rp179.000
komputer-laptop,aksesoris-pc-gaming,dbE HSO100 Comfortable Office Headset Microphone,Rp94.900
komputer-laptop,aksesoris-pc-gaming,Apex Warrior Aggro X Premium Leather Kursi Gaming Chair Frog Mechanism,Rp3.450.000
komputer-laptop,aksesoris-pc-gaming,Titan Chronus Series Premium Quality Seat Kursi Gaming Chair (GOSEND),Rp1.340.000
komputer-laptop,aksesoris-pc-gaming,dbE GM190 7.1 Virtual Surround Gaming Headphone,Rp199.000
komputer-laptop,aksesoris-pc-gaming,OSIM uThrone - Gaming Massage Chair / Kursi Gaming Pijat,Rp8.999.000
komputer-laptop,aksesoris-pc-gaming,TNW RGB Gaming Headphone Stand Holder Portable Gantungan Headset,Rp79.900
komputer-laptop,aksesoris-pc-gaming,Earcup Earpad Ear Cup Ear Pad Busa Steelseries Arctis 3 / 5 / 7 / Pro,Rp25.000
komputer-laptop,aksesoris-pc-gaming,SitStand Mesh Office Chair Kursi Kerja Kantor Ergonomic Gaming M57 - M57 Grey,Rp2.799.000
komputer-laptop,aksesoris-pc-gaming,AndaSeat Kaiser 3 XL Series Premium Kursi Gaming Chair - Maroon,Rp7.012.500
komputer-laptop,aksesoris-pc-gaming,ONEX GX6 Premium Quality Kursi Gaming Chair - BLACK,Rp2.500.000
komputer-laptop,aksesoris-pc-gaming,Razer BlackShark V2 X – WHITE - Multi-platform wired esports headset,Rp699.000
komputer-laptop,aksesoris-pc-gaming,JWICK / JWK Black Ultimate Smokey Linear Switch 63.5g Keyboard,Rp3.300
komputer-laptop,aksesoris-pc-gaming,Gamepad kabel Logitech F310 Stick Game Joystick Joystik Controller,Rp297.920
komputer-laptop,aksesoris-pc-gaming,Rexus Keyboard Gaming Mechanical Daiva D68SF South Facing,Rp585.000
komputer-laptop,aksesoris-pc-gaming,Rexus Mouse Gaming Xierra G10,Rp112.000
komputer-laptop,aksesoris-pc-gaming,Fantech X16 Thor II Ergonomic RGB Wired Gaming Mouse,Rp135.000
